client_id,topic,category_id
c53349c9-868e-4f41-94dc-b33d4abeb276,3,0
c53349c9-868e-4f41-94dc-b33d4abeb276,3,4
c53349c9-868e-4f41-94dc-b33d4abeb276,3,1
db4adde1-abef-47b0-bde1-612f75090e94,0,5
db4adde1-abef-47b0-bde1-612f75090e94,0,0
db4adde1-abef-47b0-bde1-612f75090e94,0,2
db4adde1-abef-47b0-bde1-612f75090e94,0,5
db4adde1-abef-47b0-bde1-612f75090e94,0,17
db4adde1-abef-47b0-bde1-612f75090e94,0,14
db4adde1-abef-47b0-bde1-612f75090e94,0,14
db4adde1-abef-47b0-bde1-612f75090e94,0,2
db4adde1-abef-47b0-bde1-612f75090e94,0,26
db4adde1-abef-47b0-bde1-612f75090e94,0,5
db4adde1-abef-47b0-bde1-612f75090e94,0,17
db4adde1-abef-47b0-bde1-612f75090e94,0,2
db4adde1-abef-47b0-bde1-612f75090e94,0,2
db4adde1-abef-47b0-bde1-612f75090e94,0,5
db4adde1-abef-47b0-bde1-612f75090e94,0,0
db4adde1-abef-47b0-bde1-612f75090e94,0,2
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,19
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,4
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,40
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,38
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,5
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,8
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,5
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,7
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,28
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,2
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,5
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,19
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,4
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,40
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,38
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,5
2a7816e7-5ddb-4ffe-b7a1-6f40acc1219f,4,1
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,17
4295d52d-c717-4974-8cc5-13054ab23481,0,54
4295d52d-c717-4974-8cc5-13054ab23481,0,5
4295d52d-c717-4974-8cc5-13054ab23481,0,11
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,17
4295d52d-c717-4974-8cc5-13054ab23481,0,40
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,17
4295d52d-c717-4974-8cc5-13054ab23481,0,54
4295d52d-c717-4974-8cc5-13054ab23481,0,5
4295d52d-c717-4974-8cc5-13054ab23481,0,11
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,17
4295d52d-c717-4974-8cc5-13054ab23481,0,40
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
4295d52d-c717-4974-8cc5-13054ab23481,0,2
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,14
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,38
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,2
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,11
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,19
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,14
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,8
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,12
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,14
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,38
8240fb78-59e1-4a77-9953-0b08a6c8a70b,0,1
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,40
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,5
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,5
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,14
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,12
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,0
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,4
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,7
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,7
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,40
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,3
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,40
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,5
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,5
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,14
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,12
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,0
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,4
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,7
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,7
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,40
a25e2d64-0b92-4d54-b323-6af96bde6f43,3,3
70150d7b-c22b-4249-95bb-fbdd27d8a88f,3,19
70150d7b-c22b-4249-95bb-fbdd27d8a88f,3,40
70150d7b-c22b-4249-95bb-fbdd27d8a88f,3,38
70150d7b-c22b-4249-95bb-fbdd27d8a88f,3,38
70150d7b-c22b-4249-95bb-fbdd27d8a88f,3,40
70150d7b-c22b-4249-95bb-fbdd27d8a88f,3,19
8197f52c-7284-487c-9ac4-59b28c2277bf,1,28
8197f52c-7284-487c-9ac4-59b28c2277bf,1,24
8197f52c-7284-487c-9ac4-59b28c2277bf,1,5
8197f52c-7284-487c-9ac4-59b28c2277bf,1,17
8197f52c-7284-487c-9ac4-59b28c2277bf,1,1
8197f52c-7284-487c-9ac4-59b28c2277bf,1,40
8197f52c-7284-487c-9ac4-59b28c2277bf,1,19
8197f52c-7284-487c-9ac4-59b28c2277bf,1,40
8197f52c-7284-487c-9ac4-59b28c2277bf,1,2
8197f52c-7284-487c-9ac4-59b28c2277bf,1,0
8197f52c-7284-487c-9ac4-59b28c2277bf,1,14
8197f52c-7284-487c-9ac4-59b28c2277bf,1,2
8197f52c-7284-487c-9ac4-59b28c2277bf,1,1
8197f52c-7284-487c-9ac4-59b28c2277bf,1,38
8197f52c-7284-487c-9ac4-59b28c2277bf,1,0
8197f52c-7284-487c-9ac4-59b28c2277bf,1,4
8197f52c-7284-487c-9ac4-59b28c2277bf,1,28
8197f52c-7284-487c-9ac4-59b28c2277bf,1,24
8197f52c-7284-487c-9ac4-59b28c2277bf,1,5
8197f52c-7284-487c-9ac4-59b28c2277bf,1,17
8197f52c-7284-487c-9ac4-59b28c2277bf,1,1
8197f52c-7284-487c-9ac4-59b28c2277bf,1,6
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,7
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,36
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,7
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,36
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,7
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,36
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,3,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,7
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,36
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,7
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,36
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,0
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,7
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,4
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,14
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,40
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,2
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,38
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,17
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,12
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,36
486e3c0b-3ef2-4d18-9df9-d2d4b88efc81,2,4
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,38
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,14
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,7
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,2
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,14
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,40
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,21
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,0
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,7
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,38
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,38
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,14
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,7
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,2
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,14
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,40
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,21
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,0
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,7
f8f2b125-929c-4729-bd43-6e2d523fb7f9,1,38
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,12
daadd92e-16f9-4498-874e-dc3a27705e97,0,14
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,4
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,38
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,0
daadd92e-16f9-4498-874e-dc3a27705e97,0,4
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,12
daadd92e-16f9-4498-874e-dc3a27705e97,0,14
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,4
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,38
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,0
daadd92e-16f9-4498-874e-dc3a27705e97,0,4
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,12
daadd92e-16f9-4498-874e-dc3a27705e97,0,14
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,4
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,38
daadd92e-16f9-4498-874e-dc3a27705e97,0,2
daadd92e-16f9-4498-874e-dc3a27705e97,0,40
daadd92e-16f9-4498-874e-dc3a27705e97,0,0
daadd92e-16f9-4498-874e-dc3a27705e97,0,4
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,5
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,17
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,4
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,28
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,7
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,5
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,12
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,22
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,24
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,0
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,2
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,4
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,5
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,17
09a9ecaa-7aa3-435f-8157-efa1f0a48937,4,8
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,30
e023bffe-574b-4999-9812-57832b8cfc16,3,4
e023bffe-574b-4999-9812-57832b8cfc16,3,11
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,14
e023bffe-574b-4999-9812-57832b8cfc16,3,38
e023bffe-574b-4999-9812-57832b8cfc16,3,0
e023bffe-574b-4999-9812-57832b8cfc16,3,26
e023bffe-574b-4999-9812-57832b8cfc16,3,7
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,14
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,30
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,30
e023bffe-574b-4999-9812-57832b8cfc16,3,4
e023bffe-574b-4999-9812-57832b8cfc16,3,11
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,14
e023bffe-574b-4999-9812-57832b8cfc16,3,38
e023bffe-574b-4999-9812-57832b8cfc16,3,0
e023bffe-574b-4999-9812-57832b8cfc16,3,26
e023bffe-574b-4999-9812-57832b8cfc16,3,7
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,14
e023bffe-574b-4999-9812-57832b8cfc16,3,2
e023bffe-574b-4999-9812-57832b8cfc16,3,30
617ef496-fba3-4556-89aa-66356e106be3,1,14
617ef496-fba3-4556-89aa-66356e106be3,1,38
617ef496-fba3-4556-89aa-66356e106be3,1,22
617ef496-fba3-4556-89aa-66356e106be3,1,40
617ef496-fba3-4556-89aa-66356e106be3,1,5
617ef496-fba3-4556-89aa-66356e106be3,1,40
617ef496-fba3-4556-89aa-66356e106be3,1,14
617ef496-fba3-4556-89aa-66356e106be3,1,38
617ef496-fba3-4556-89aa-66356e106be3,1,22
617ef496-fba3-4556-89aa-66356e106be3,1,14
617ef496-fba3-4556-89aa-66356e106be3,1,38
617ef496-fba3-4556-89aa-66356e106be3,1,22
617ef496-fba3-4556-89aa-66356e106be3,1,40
617ef496-fba3-4556-89aa-66356e106be3,1,5
617ef496-fba3-4556-89aa-66356e106be3,1,40
617ef496-fba3-4556-89aa-66356e106be3,1,14
617ef496-fba3-4556-89aa-66356e106be3,1,38
617ef496-fba3-4556-89aa-66356e106be3,1,22
617ef496-fba3-4556-89aa-66356e106be3,1,14
617ef496-fba3-4556-89aa-66356e106be3,1,38
617ef496-fba3-4556-89aa-66356e106be3,1,22
617ef496-fba3-4556-89aa-66356e106be3,1,40
617ef496-fba3-4556-89aa-66356e106be3,1,5
617ef496-fba3-4556-89aa-66356e106be3,1,40
617ef496-fba3-4556-89aa-66356e106be3,1,14
617ef496-fba3-4556-89aa-66356e106be3,1,38
617ef496-fba3-4556-89aa-66356e106be3,1,22
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,40
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,17
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,4
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,11
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,40
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,5
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,17
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,40
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,17
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,4
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,4
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,40
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,17
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,4
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,11
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,40
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,5
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,17
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,2
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,40
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,17
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,19
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,4
10adb0c3-8246-4cd3-875a-1b734f7d84f6,3,4
63228798-ab6a-4930-9aa9-35bb5531c88c,4,5
63228798-ab6a-4930-9aa9-35bb5531c88c,4,15
63228798-ab6a-4930-9aa9-35bb5531c88c,4,14
63228798-ab6a-4930-9aa9-35bb5531c88c,4,24
63228798-ab6a-4930-9aa9-35bb5531c88c,4,40
63228798-ab6a-4930-9aa9-35bb5531c88c,4,2
63228798-ab6a-4930-9aa9-35bb5531c88c,4,21
63228798-ab6a-4930-9aa9-35bb5531c88c,4,17
63228798-ab6a-4930-9aa9-35bb5531c88c,4,0
63228798-ab6a-4930-9aa9-35bb5531c88c,4,40
63228798-ab6a-4930-9aa9-35bb5531c88c,4,39
63228798-ab6a-4930-9aa9-35bb5531c88c,4,7
63228798-ab6a-4930-9aa9-35bb5531c88c,4,5
63228798-ab6a-4930-9aa9-35bb5531c88c,4,19
63228798-ab6a-4930-9aa9-35bb5531c88c,4,15
63228798-ab6a-4930-9aa9-35bb5531c88c,4,5
