source,target,similarity
분실하신,주소를,0.9861034750938416
분실하신,줘!,0.9859148263931274
분실하신,측정을,0.9846699237823486
분실하신,도와줘!,0.983284831047058
분실하신,해지할,0.9829168915748596
분실하신,<MOBILE_NUMBER>!,0.982149600982666
분실하신,"<NAME>이야,",0.9817878007888794
분실하신,문제점을,0.9783192276954652
분실하신,모델명과,0.978201150894165
신청을,<ADDRESS>요.,0.9945278167724608
신청을,좋겠어요.,0.9923303127288818
신청을,본인,0.990259289741516
신청을,접수되었습니다.,0.9898212552070618
신청을,직영점을,0.9889715909957886
신청을,가야,0.9888924956321716
신청을,"<MODEL_NAME>이고,",0.9887645840644836
신청을,어디로,0.9883977174758912
신청을,가끔,0.9870195388793944
신청을,방문하셔야,0.9865646362304688
신청을,직영점이나,0.9864015579223632
신청을,제휴,0.9862870573997498
신청을,없어요?,0.9852997660636902
신청을,봐줬으면,0.9849849343299866
신청을,동의,0.9845477342605592
신청을,받으시려면,0.9845305681228638
신청을,어려워요.,0.9844072461128236
신청을,시간은,0.9841365814208984
언제까지,없어요?,0.9950293302536012
언제까지,내일,0.9949604868888856
언제까지,접수하면,0.99422287940979
언제까지,본인,0.9934712648391724
언제까지,확인하겠습니다.,0.9929970502853394
언제까지,시간은,0.9921980500221252
언제까지,분실신고,0.9920738339424132
언제까지,<DISCOUNT_CHARGE>원입니다.,0.9916988611221312
언제까지,가능한가요?,0.9916524291038512
언제까지,무상,0.9915978908538818
언제까지,과정이,0.9911746382713318
언제까지,해지요.,0.9909717440605164
언제까지,택배가,0.990746021270752
언제까지,되시겠습니까?,0.9907186627388
언제까지,신청서를,0.9906400442123412
언제까지,그때,0.990623414516449
언제까지,제한,0.9903579950332642
언제까지,줄,0.9901727437973022
언제까지,내야,0.9900183081626892
언제까지,신청을,0.9899717569351196
시간은,예정일은,0.9935604929924012
시간은,잡아드릴,0.9932690262794496
시간은,오나요?,0.9923192858695984
시간은,직영점을,0.9915068745613098
시간은,내일,0.9913688898086548
시간은,가능한가요?,0.9911211133003236
시간은,그때,0.9910522103309632
시간은,줄,0.9905008673667908
시간은,매장에,0.9897612929344176
좋겠어요.,봐줬으면,0.9937721490859984
좋겠어요.,본인,0.9932243824005128
좋겠어요.,가게,0.9912192225456238
좋겠어요.,<MODEL_NAME>이죠?,0.9910650253295898
좋겠어요.,확인하겠습니다.,0.9900808930397034
좋겠어요.,접수를,0.989953339099884
좋겠어요.,와!,0.9896776080131532
좋겠어요.,"<MODEL_NAME>이고,",0.9894447922706604
좋겠어요.,알려주시겠어요?,0.9891009330749512
좋겠어요.,동의,0.9888160228729248
좋겠어요.,분실신고,0.9882790446281432
좋겠어요.,끊겼어요.,0.9879533648490906
좋겠어요.,옮겨!,0.9879134893417358
좋겠어요.,신청서를,0.9878150224685668
좋겠어요.,해지요.,0.9875395894050598
좋겠어요.,방문하셔서,0.9875271916389464
예정일은,오나요?,0.995393455028534
예정일은,잡아드릴,0.9947130680084229
예정일은,그때,0.992619514465332
예정일은,줄,0.9919517040252686
예정일은,당일,0.991515040397644
예정일은,가능한가요?,0.9912828207015992
예정일은,내일,0.991116225719452
예정일은,상담을,0.99036306142807
예정일은,무상,0.990355372428894
무상,그때,0.9948976039886476
무상,신청서를,0.994597554206848
무상,"좋아,",0.9942029118537904
무상,사항을,0.994005560874939
무상,택배가,0.993824541568756
무상,해지요.,0.993735373020172
무상,36개월로,0.9936289191246032
무상,확인이,0.9936167001724244
무상,줄,0.9935712218284608
무상,분실신고,0.9935368299484252
무상,진행됩니다.,0.9934974908828736
무상,<CARD_NUMBER>이고,0.9934837818145752
무상,끝났어요.,0.9934017658233644
무상,집에서,0.9933397173881532
무상,보내드릴까요?,0.9933091402053832
무상,결제,0.9932924509048462
무상,설치해주세요.,0.9932185411453248
무상,기간에,0.9931289553642272
와주세요.,오나요?,0.995268940925598
와주세요.,예정일은,0.9948595762252808
와주세요.,잡아드릴,0.9948521256446838
와주세요.,시간은,0.9945650100708008
와주세요.,직영점을,0.9910106658935548
내일,없어요?,0.9963219165802002
내일,줄,0.9950851798057556
내일,무상,0.9949995279312134
내일,그때,0.9946520924568176
내일,24개월,0.9943509697914124
내일,가능한가요?,0.9942644834518432
내일,취하겠습니다.,0.9940366744995116
내일,결제,0.9939908981323242
내일,되시겠습니까?,0.993627429008484
내일,택배가,0.9933504462242126
내일,"좋아,",0.993278443813324
내일,매장에,0.9932513236999512
내일,방문하셔도,0.9930294156074524
내일,조치를,0.993012547492981
내일,수리로,0.9929784536361694
내일,보내드릴까요?,0.9928150177001952
오늘,오나요?,0.9933224320411682
오늘,와주세요.,0.9923614859580994
오늘,직영점을,0.9921888709068298
오늘,예정일은,0.9918769001960754
오늘,일정,0.990889608860016
오늘,시간은,0.9908060431480408
오늘,방문하나요?,0.9907819032669068
오늘,잡아드릴,0.9902456402778624
오늘,방문하실,0.9892298579216005
오늘,과정이,0.9883211851119996
오늘,전화로,0.9878779649734496
오늘,동의,0.98770934343338
오늘,센터를,0.9875813722610474
오늘,센터의,0.9871482849121094
오늘,신청을,0.9870396852493286
오늘,접수되었습니다.,0.9869697690010072
오늘,최대한,0.9862278699874878
오늘,조율해,0.9860968589782716
오늘,일정을,0.9856939315795898
오늘,켜집니다.,0.9855236411094666
청구,고객님이시군요.,0.9936410188674928
청구,지난,0.9857769012451172
청구,"뭐야,",0.9838036298751832
청구,미납은,0.9837302565574646
청구,얼마죠?,0.9824222326278688
청구,생각하는데요.,0.9811722040176392
청구,나왔다고,0.9808063507080078
청구,해봐!,0.9792953729629515
청구,"응,",0.9779505133628844
청구,되시나요?,0.9771231412887572
청구,번호의,0.9761815071105956
청구,<MOBILE_NUMBER>인가요?,0.9760767221450806
청구,알려줘!,0.9758532643318176
줄이거나,사용량에,0.994390070438385
줄이거나,사용해요.,0.9919620156288148
줄이거나,중이십니다.,0.9914249181747437
줄이거나,무제한인,0.9900566935539246
줄이거나,사용하시면,0.9897377490997314
줄이거나,많으셨습니다.,0.9894861578941344
줄이거나,다르지만,0.9891725182533264
줄이거나,많으시군요.,0.9883580207824708
줄이거나,요금제요.,0.9876965880393982
줄이거나,요금제로요.,0.9871684312820436
줄이거나,<NEW_CHARGE>,0.9871262907981871
줄이거나,적합한,0.986866295337677
줄이거나,어쩌죠?,0.9858639240264891
줄이거나,나왔네요.,0.984182834625244
줄이거나,5G,0.9837425351142884
줄이거나,요금제보다,0.9837201237678528
모델은,"<MODEL_NAME>이고,",0.9911395311355592
모델은,AS를,0.9893683195114136
모델은,이사를,0.9886541962623596
모델은,해지할,0.987782061100006
모델은,문제점을,0.9867674708366394
모델은,봐줬으면,0.9863300323486328
모델은,카드번호는,0.9853832721710204
모델은,받으시려면,0.9852733612060548
모델은,해결해,0.9846869111061096
모델은,접수를,0.9824198484420776
모델은,위해,0.9819862842559814
모델은,좋겠어요.,0.981213927268982
모델은,가입자,0.9808770418167114
모델은,측정을,0.980834424495697
모델은,끊겼어요.,0.9808014035224916
모델은,<ADDRESS>요.,0.980035126209259
AS를,분실하신,0.9897480010986328
AS를,가입자,0.9895894527435304
AS를,해지할,0.9894042611122132
AS를,제품,0.9887434244155884
AS를,주소를,0.9885208010673524
AS를,문제점을,0.987385869026184
AS를,카드번호는,0.9870520234107972
AS를,이사를,0.9859032034873962
AS를,측정을,0.985665202140808
AS를,모델로,0.982728123664856
AS를,위해,0.982108235359192
AS를,해결해,0.9818589091300964
AS를,"<MODEL_NAME>이고,",0.9814245700836182
AS를,<MOBILE_NUMBER>!,0.9813537001609802
AS를,"<NAME>이야,",0.9811264872550964
주소,"<NAME>이고요,",0.99425607919693
주소,AS를,0.9933762550354004
주소,주소를,0.9909249544143676
주소,분실하신,0.9896073937416076
주소,제품,0.9883757829666138
주소,문제점을,0.9848389029502868
주소,가입자,0.984269082546234
주소,<PHONE_NUMBER>입니다.,0.9837546944618224
주소,모델은,0.982672929763794
주소,해지할,0.980291485786438
주소,<MOBILE_NUMBER>!,0.9798017144203186
주소,<NAME>이야.,0.9785521030426024
주소,모델로,0.9781624674797058
주소,모델명과,0.9767871499061584
주소,측정을,0.9764530658721924
주소,전화번호는,0.975622057914734
주소,해결해,0.9749784469604492
주소,상품으로,0.9746832251548768
것으로,많아,0.9956156611442566
것으로,봐요.,0.9951103925704956
것으로,남아서,0.994970202445984
것으로,나오셨습니다.,0.9948875308036804
것으로,하지만,0.9946591258049012
것으로,적으신가요?,0.9945643544197084
것으로,많으시군요.,0.9941492080688475
것으로,<DATA_PRICE>원입니다.,0.9940015077590942
것으로,"음,",0.9938181638717652
것으로,적합한,0.9936949610710144
것으로,맞는,0.9936197996139526
것으로,늘어서,0.9931142330169678
있을까요?,어쩌죠?,0.9952334761619568
있을까요?,나왔습니다.,0.994072437286377
있을까요?,남아서,0.9940681457519532
있을까요?,어떤가요?,0.9939873218536376
있을까요?,것으로,0.993945062160492
있을까요?,적게,0.9939024448394777
있을까요?,사용료가,0.993876814842224
있을까요?,아깝더라고요.,0.9926559329032898
있을까요?,<DATA_PRICE>원입니다.,0.9923593401908876
있을까요?,예상보다,0.9922619462013244
있을까요?,"음,",0.9921789169311525
있을까요?,적으신가요?,0.9920774102211
있을까요?,나오셨습니다.,0.9917448163032532
있을까요?,속도로,0.9915001392364502
있을까요?,맞는,0.991362452507019
있을까요?,"<DATA_CHARGE>,",0.9912940263748168
있을까요?,하지만,0.9912081360816956
있을까요?,확인됩니다.,0.9910535216331482
있을까요?,나오나요?,0.9910399317741394
있을까요?,그런가,0.9909207224845886
전화하셨나요?,명의자분,0.9900012016296388
전화하셨나요?,통화료가,0.9891526699066162
전화하셨나요?,비싸게,0.9888648390769958
전화하셨나요?,복잡해요.,0.9885814189910888
전화하셨나요?,받나요?,0.9881892204284668
전화하셨나요?,주신,0.9876627326011658
전화하셨나요?,사용료가,0.986117422580719
전화하셨나요?,하면,0.986032247543335
전화하셨나요?,"사용하고,",0.9857867360115052
전화하셨나요?,비싸서요.,0.985727310180664
전화하셨나요?,걸리네요.,0.9857254028320312
전화하셨나요?,확인을,0.9853399395942688
사용료가,통화료가,0.9952436685562134
사용료가,어떤가요?,0.9944237470626832
사용료가,<DATA_PRICE>원입니다.,0.9937961101531982
사용료가,남아서,0.993718147277832
사용료가,아깝더라고요.,0.9937137961387634
사용료가,비싸게,0.993688464164734
사용료가,이상해서요.,0.9935681223869324
사용료가,음성통화도,0.9935138821601868
사용료가,"사용하고,",0.9930648803710938
사용료가,그런가,0.9924572110176086
사용료가,적게,0.9923691749572754
사용료가,그거,0.9917173981666564
사용료가,건,0.9914759993553162
사용료가,많아서,0.9911657571792604
사용료가,보충팩은,0.9911503195762634
비싸게,음성통화도,0.9924910068511964
비싸게,통화료가,0.9923628568649292
비싸게,이상해서요.,0.9915376901626588
비싸게,"사용하고,",0.9909440875053406
비싸게,걸리네요.,0.9903644323349
비싸게,비싸다고요!,0.9899391531944276
비싸게,변경하실,0.9890909790992736
비싸게,낸,0.989014208316803
비싸게,<DATA_PRICE>원입니다.,0.9889727234840392
비싸게,그런가,0.9888957738876344
<SERVICE_NAME>이라는,저장하고,0.9918742179870604
<SERVICE_NAME>이라는,결합할인은,0.9912497401237488
<SERVICE_NAME>이라는,"클라우드,",0.9897091388702391
<SERVICE_NAME>이라는,제공하는,0.989447295665741
<SERVICE_NAME>이라는,결합하면,0.9891220927238464
<SERVICE_NAME>이라는,음성통화와,0.9886505007743835
<SERVICE_NAME>이라는,채널이,0.9885915517807008
<SERVICE_NAME>이라는,없이,0.988510251045227
<SERVICE_NAME>이라는,있어요?,0.9880228638648988
<SERVICE_NAME>이라는,고객님께,0.9871358275413512
<SERVICE_NAME>이라는,상품으로의,0.9869877099990844
<SERVICE_NAME>이라는,및,0.9869296550750732
<SERVICE_NAME>이라는,보내고,0.9868844151496888
<SERVICE_NAME>이라는,택배로,0.986660659313202
여러,<SERVICE_NAME>이라는,0.98337060213089
여러,제공됩니다.,0.980481743812561
여러,등,0.980328381061554
여러,음성통화와,0.977938950061798
여러,걸,0.97751122713089
여러,이용하실,0.9766430854797364
여러,없이,0.9762959480285645
여러,문자는,0.97581285238266
여러,혜택을,0.9746941328048706
여러,"서비스,",0.974663019180298
여러,확인됩니다.,0.9738905429840088
여러,기본으로,0.973739504814148
여러,하시겠습니까?,0.9737061262130736
여러,저장하고,0.9736344218254088
여러,선물하기,0.9734688401222228
여러,있는지,0.9733802676200868
여러,"클라우드,",0.973275899887085
여러,"TV,",0.973050892353058
여러,추가하시겠습니까?,0.9730488061904908
여러,할인을,0.9727595448493958
상품이,사용하시면,0.9916138052940368
상품이,속도별,0.9914957284927368
상품이,제공하는,0.9907002449035645
상품이,프리미엄,0.9902533888816832
상품이,원하는,0.987954556941986
상품이,속도로,0.9879484176635742
상품이,사용으로,0.9877489805221558
상품이,많지,0.9876351952552797
상품이,채널이,0.9875760674476624
상품이,무제한인,0.9870767593383788
상품이,적으신가요?,0.9859980940818788
상품이,거군요.,0.9859654307365416
상품이,적합한,0.98589825630188
상품이,인한,0.9853549599647522
상품이,어쩌죠?,0.985224187374115
등,"TV,",0.9910022616386414
등,"인터넷,",0.9901195764541626
등,<SERVICE_NAME>이라는,0.9893467426300048
등,채널이,0.9858102798461914
등,할인을,0.9854933619499208
등,저장하고,0.984451949596405
등,걸,0.9840044379234314
등,결합할인은,0.9835749864578248
등,변경은,0.9834844470024108
등,확인됩니다.,0.9832530617713928
등,상품이,0.9831949472427368
등,없이,0.983039617538452
등,결합할,0.9828052520751952
등,제공하는,0.9827354550361632
등,고객님께,0.982374668121338
등,저장,0.9822719097137452
등,보내고,0.9821914434432985
등,소액,0.9813946485519408
등,상품으로의,0.9805183410644532
등,혜택이,0.9804714918136596
통화료는,"<DATA_PRICE>원,",0.9966242909431458
통화료는,사용료는,0.994998037815094
통화료는,"<CALL_CHARGE>,",0.993392288684845
통화료는,설명해,0.9928203821182252
통화료는,내용은요?,0.9925087094306946
통화료는,있을,0.9914283156394958
통화료는,기간을,0.9909866452217102
통화료는,금액은,0.990639865398407
통화료는,제도를,0.990603506565094
통화료는,5기가,0.990552544593811
통화료는,사용하지,0.9900882244110109
통화료는,1GB가,0.9899021983146667
통화료는,구매할,0.9898694157600404
통화료는,그런데,0.9892974495887756
통화료는,<CHARGE>까지,0.9892816543579102
통화료는,"제공되며,",0.9890782833099364
통화료는,<DATA>입니다.,0.989029049873352
통화료는,완전무제한,0.9889835715293884
이용하나요?,상담을,0.9932509660720824
이용하나요?,일부,0.992903172969818
이용하나요?,확인할,0.9921208620071412
이용하나요?,약정으로,0.9918940663337708
이용하나요?,완료,0.9918262958526612
이용하나요?,안내,0.9917827248573304
이용하나요?,안내도,0.9917391538619996
이용하나요?,구매할,0.991683065891266
이용하나요?,<CHARGE>까지,0.9914804697036744
이용하나요?,1년,0.9912467002868652
이용하나요?,경우,0.9910943508148192
이용하나요?,고객센터나,0.9909116625785828
이용하나요?,최대,0.9908744692802428
있을,확인할,0.9961288571357728
있을,구매할,0.9958662390708924
있을,1년,0.9958184957504272
있을,최대,0.9957059621810912
있을,<CHARGE>까지,0.9954316020011902
있을,때,0.9953719973564148
있을,약정으로,0.9949392676353456
있을,경우,0.994668185710907
있을,싸지는데요?,0.9946675300598145
있을,할인받으실,0.994524359703064
있을,1GB가,0.9944383502006532
있을,5기가,0.9942667484283448
있을,100GB,0.9942479133605956
있을,고객센터나,0.9941478967666626
있을,모델이,0.99404114484787
있을,그런,0.9940354824066162
있을,위치해,0.993890941143036
성함이,<NAME>이야.,0.9784595966339112
성함이,분실하신,0.977872371673584
성함이,신청하려는데,0.976838231086731
성함이,납부하신,0.9751427173614502
성함이,얼마예요?,0.9749601483345032
성함이,주소,0.974230408668518
성함이,"<NAME>이고요,",0.9734450578689576
성함이,제품,0.9714406728744508
성함이,되십니까?,0.9706598520278932
성함이,<NAME>,0.9698665738105774
성함이,줘!,0.9690757393836976
성함이,도와줘!,0.9686210751533508
성함이,가입자,0.9683768153190612
성함이,최근,0.967894434928894
성함이,속도,0.9677780866622924
성함이,봐줘!,0.9677651524543762
났습니다.,났는데,0.9963068962097168
났습니다.,나서요.,0.992795705795288
났습니다.,난,0.9915265440940856
났습니다.,노트북이,0.9859623312950134
났습니다.,연결이,0.9837539792060852
났습니다.,와이파이가,0.9815486073493958
났습니다.,나서,0.9808390736579896
났습니다.,나오네요.,0.979312777519226
났습니다.,포인트를,0.9786924719810486
났습니다.,관련해서,0.9770050644874572
났습니다.,상품,0.9766493439674376
났습니다.,태블릿이,0.9740765690803528
났습니다.,문의하려고,0.9738309383392334
났습니다.,신청할,0.9731804132461548
났습니다.,신청합니다.,0.9731172919273376
났습니다.,개통하고,0.9728675484657288
났습니다.,잃어버렸어요.,0.9719634056091307
문의하려고,로밍에,0.9921568036079408
문의하려고,서비스인지,0.985550820827484
문의하려고,결합상품,0.9848992228507996
문의하려고,납부에,0.9842848181724548
문의하려고,노트북이,0.9834569096565248
문의하려고,추가하고,0.9833451509475708
문의하려고,연결이,0.9827675819396972
문의하려고,하려고,0.9810239672660828
뭐가,궁금하신가요?,0.9883416891098022
뭐가,종류가,0.9869655966758728
뭐가,결합할인에,0.9864846467971802
뭐가,로밍에,0.9844480752944946
뭐가,문의하십니까?,0.9835886359214784
뭐가,해외,0.981688916683197
뭐가,문의하려고,0.9808881282806396
뭐가,부가서비스를,0.9784440994262696
뭐가,서비스인지,0.9770758748054504
뭐가,부가서비스가,0.9769888520240784
뭐가,문의합니다.,0.9757869243621826
뭐가,개통하고,0.9732640981674194
뭐가,상품에,0.9731118083000184
뭐가,추가하고,0.9712537527084352
뭐가,내용이,0.9705607891082764
뭐가,걸,0.9703776240348816
뭐가,결합상품을,0.9702073335647584
났는데,나서요.,0.993574559688568
났는데,난,0.992688238620758
났는데,노트북이,0.9864467978477478
났는데,연결이,0.9857422709465028
났는데,와이파이가,0.983314037322998
났는데,관련해서,0.9831507205963136
났는데,나서,0.981947898864746
났는데,신청할,0.9800934195518494
났는데,신청합니다.,0.9797157049179076
났는데,나오네요.,0.9794833660125732
났는데,하는,0.9781990051269532
났는데,태블릿이,0.9774588942527772
났는데,도대체,0.9772929549217224
났는데,잃어버렸어요.,0.9772459268569946
났는데,상품,0.9768484234809875
났는데,포인트를,0.9761343598365784
상품에,LGU+입니다.,0.9743211269378662
상품에,새,0.990927755832672
상품에,문의하려고,0.990880250930786
상품에,개통하고,0.9861596822738647
상품에,상품,0.9861053824424744
상품에,설치하고,0.9847201704978944
상품에,물어볼,0.9838998317718506
상품에,결합할인에,0.9812493920326232
상품에,로밍에,0.980657994747162
상품에,포인트를,0.980401337146759
상품에,종류가,0.9787545800209044
상품에,새로,0.9784706234931946
상품에,해외,0.9772128462791444
상품에,서비스인지,0.9756057262420654
상품에,가입하려고요.,0.9734116196632384
새,문의하려고,0.9881721138954164
새,결합할인에,0.9854853749275208
새,로밍에,0.9831408858299256
새,가입한,0.9803603291511536
새,사용하고,0.9799696803092957
새,이,0.9790660738945008
새,서비스인지,0.9781280159950256
상품,설치하고,0.9942437410354614
상품,포인트를,0.9893063306808472
상품,가입하려고요.,0.9874409437179564
상품,새,0.9866342544555664
상품,새로,0.9864084720611572
상품,핸드폰을,0.98548024892807
상품,개통하고,0.9853137135505676
상품,문의하려고,0.9842433333396912
상품,나서,0.9832984805107116
상품,안녕하세요!,0.9830877780914308
상품,신규,0.9827315211296082
상품,가입한,0.9824426770210266
상품,속도가,0.9805778861045836
상품,관련해서,0.9801868796348572
상품,안녕하세요.,0.979373812675476
상품,연결이,0.9787476062774658
상품,TV가,0.9782970547676086
개통하고,새,0.9925960302352904
개통하고,문의하려고,0.9921171069145204
개통하고,하려고,0.991994321346283
개통하고,로밍에,0.9918027520179749
개통하고,사용하고,0.9910814166069032
개통하고,이,0.9904966354370116
개통하고,결합상품,0.9903093576431274
개통하고,연결이,0.990114152431488
개통하고,결합할인에,0.9900309443473816
개통하고,하는,0.9896315932273864
개통하고,분실했는데,0.9894441962242126
개통하고,서비스인지,0.9892875552177428
개통하고,추가하고,0.9888832569122314
개통하고,내가,0.9882186055183412
개통하고,정지를,0.9877193570137024
개통하고,가입한,0.987674355506897
결합할인에,로밍에,0.9937890768051147
결합할인에,서비스인지,0.9885351657867432
결합할인에,문의하려고,0.988422155380249
결합할인에,추가하고,0.987110435962677
결합할인에,내용이,0.9866938591003418
결합할인에,기종으로,0.986321985721588
결합할인에,납부에,0.9857391715049744
결합할인에,결합상품을,0.985649585723877
결합할인에,사용하고,0.9854798316955566
결합할인에,하려고,0.9844273924827576
결합할인에,결합상품,0.9839264750480652
결합할인에,정지를,0.9835349321365356
결합할인에,문의드려요.,0.9832720756530762
물어볼,새,0.9898831248283386
물어볼,포인트를,0.9825662970542908
물어볼,문의하려고,0.9813446998596193
물어볼,개통하고,0.9795367121696472
물어볼,새로,0.9778950214385986
물어볼,결합할인에,0.977447509765625
물어볼,문의합니다.,0.9762118458747864
물어볼,로밍에,0.975338876247406
물어볼,설치하고,0.9739983677864076
물어볼,종류가,0.9737488031387328
물어볼,선택약정,0.9728704690933228
물어볼,해외,0.9726132154464722
로밍에,추가하고,0.9906653761863708
로밍에,서비스인지,0.9891553521156312
로밍에,하려고,0.98820823431015
로밍에,결합상품을,0.9873155355453492
로밍에,내용이,0.9863815307617188
로밍에,정지를,0.9858880043029784
로밍에,보안,0.9854861497879028
로밍에,문의드려요.,0.9849092364311218
로밍에,해지하십니까?,0.984731674194336
서비스인지,결합상품을,0.9892617464065552
서비스인지,문의드려요.,0.9883843660354614
서비스인지,정지를,0.9879812002182008
서비스인지,"야,",0.9869049191474916
서비스인지,할인에,0.986309826374054
서비스인지,해지하십니까?,0.9862719774246216
서비스인지,씨발.,0.9860731959342957
해외,로밍에,0.9938167929649352
해외,추가하고,0.9935826659202576
해외,납부에,0.9923855066299438
해외,결합상품,0.9914934635162354
해외,보안,0.9911348819732666
해외,결합상품을,0.9910710453987122
해외,결합할인에,0.9904060363769532
해외,문의하려고,0.989997148513794
해외,문의하시는,0.98966783285141
해외,해지하십니까?,0.9892473816871644
해외,종류가,0.988340437412262
해외,정지를,0.9882291555404664
해외,할인에,0.988136112689972
해외,개통하고,0.9875653982162476
해외,사용하고,0.9872565865516664
해외,서비스인지,0.9870051741600036
해외,하려고,0.9868755340576172
해외,문의드려요.,0.9866653084754944
해외,추가하시겠습니까?,0.9865861535072328
문의합니다.,것에서,0.9896323680877686
문의합니다.,결합할인에,0.9867167472839355
문의합니다.,계좌에서,0.9848836064338684
문의합니다.,문의하시는,0.984533190727234
문의합니다.,해외,0.9842831492424012
문의합니다.,결합상품을,0.9841758012771606
문의합니다.,납부에,0.9837323427200316
문의합니다.,추가하고,0.9836657047271729
문의합니다.,기종으로,0.9834172129631042
문의합니다.,내용이,0.9833768010139464
문의합니다.,부가서비스가,0.9825941324234008
문의합니다.,로밍에,0.982515275478363
문의합니다.,정지를,0.9821151494979858
문의합니다.,원합니다.,0.9812211990356444
문의합니다.,기본으로,0.9801384806632996
기종으로,결합상품을,0.993607461452484
기종으로,정지를,0.9924693703651428
기종으로,서비스인지,0.9921396374702454
기종으로,추가하고,0.9921005964279176
기종으로,씨발.,0.9919030666351318
기종으로,고객센터입니다.,0.991756021976471
기종으로,문의하시는,0.9916314482688904
기종으로,사용하고,0.9915701150894164
기종으로,하려고,0.990258514881134
기종으로,"야,",0.9901442527770996
기종으로,문의드려요.,0.99009770154953
기종으로,궁금증이,0.990094006061554
기종으로,확인해야,0.989837408065796
기종으로,내가,0.9897690415382384
기종으로,해지하시겠어요?,0.9893776178359984
기종으로,할인에,0.9893409609794616
기종으로,추가하시겠습니까?,0.9893266558647156
기종으로,하는,0.9891589283943176
기종으로,개통하시겠습니까?,0.989143431186676
이사를,봐줬으면,0.9928303360939026
이사를,위해,0.9891406297683716
이사를,가게,0.9871546030044556
이사를,말씀하세요.,0.9861802458763124
이사를,해결해,0.986083209514618
이사를,"<NAME>,",0.9855962991714478
"알겠습니다,",주십시오.,0.9945653080940248
"알겠습니다,",직원이,0.9927285313606262
"알겠습니다,",없네요.,0.9900755286216736
"알겠습니다,",보내줘.,0.989418625831604
"알겠습니다,",없어.,0.9888542294502258
"알겠습니다,",문자메시지로,0.9876642227172852
"알겠습니다,",없어!,0.9871504306793212
"알겠습니다,",사용하세요.,0.9856079816818236
"알겠습니다,",담당,0.9854856133461
주십시오.,없어!,0.9925009608268738
주십시오.,없네요.,0.9891611933708192
주십시오.,보내줘.,0.9888998866081238
주십시오.,없어.,0.9885061383247375
주십시오.,없으십니까?,0.9845175743103028
설명해,내용은요?,0.99601012468338
설명해,사용하지,0.9922528862953186
설명해,5기가,0.990708351135254
설명해,제도를,0.9905701875686646
설명해,"제공되며,",0.9902415871620178
설명해,많아지면,0.9901805520057678
설명해,저렴합니다.,0.9900556802749634
설명해,<DATA>입니다.,0.9898697733879088
설명해,그런데,0.9896078109741212
설명해,완전무제한,0.9892825484275818
설명해,금액은,0.9888739585876464
설명해,요금제입니다.,0.9887595176696776
설명해,어떠세요?,0.9886929392814636
정도인가요?,통화료는,0.9936079978942872
정도인가요?,완전무제한,0.9932944774627686
정도인가요?,내용은요?,0.9917827248573304
정도인가요?,"<DATA_PRICE>원,",0.9915646314620972
정도인가요?,사용합니다.,0.9915621876716614
정도인가요?,사용료는,0.9912925362586976
정도인가요?,많아요.,0.9911930561065674
정도인가요?,않습니다.,0.9910465478897096
정도인가요?,많아지면,0.990315318107605
정도인가요?,사용하지,0.990144908428192
정도인가요?,설명해,0.9897609353065492
정도인가요?,"제공되며,",0.9884077906608582
정도인가요?,기간을,0.9883044362068176
정도인가요?,"<CALL_CHARGE>,",0.9872203469276428
정도인가요?,보통입니다.,0.9871613383293152
정도인가요?,있을,0.9867595434188844
정도인가요?,프리미엄,0.9861851334571838
정도인가요?,그런데,0.986160933971405
정도인가요?,발생했습니다.,0.9861592054367064
사용료는,"<DATA_PRICE>원,",0.9949774146080016
사용료는,설명해,0.9936246871948242
사용료는,"<CALL_CHARGE>,",0.9925876259803772
사용료는,내용은요?,0.992444097995758
사용료는,사용하지,0.99153470993042
사용료는,5기가,0.990769624710083
사용료는,제도를,0.9905231595039368
사용료는,<DATA>입니다.,0.990128755569458
사용료는,많아지면,0.9898346066474916
사용료는,금액은,0.9898280501365662
사용료는,있을,0.988643229007721
사용료는,"제공되며,",0.98858243227005
사용료는,고객님께서,0.9885812997817992
사용료는,완전무제한,0.9884626865386964
사용료는,많아요.,0.9881758689880372
사용료는,그런데,0.9881388545036316
사용료는,저렴합니다.,0.9880967140197754
건가요?,기종으로,0.9913038611412048
건가요?,거예요?,0.9910964369773864
건가요?,해지하시겠어요?,0.989829957485199
건가요?,원하시면,0.989321231842041
건가요?,궁금증이,0.9892749190330504
건가요?,해요.,0.9880428910255432
건가요?,추천,0.9878867268562316
건가요?,단계,0.9878560304641724
건가요?,결합상품을,0.9872822761535645
건가요?,인터넷과,0.9872002601623536
건가요?,문의드려요.,0.9871626496315002
건가요?,서비스인지,0.9869644045829772
건가요?,고객센터입니다.,0.9868635535240172
건가요?,돼?,0.9867899417877196
건가요?,원합니다.,0.9867265820503236
건가요?,문의하시는,0.9864046573638916
건가요?,할인에,0.986311376094818
건가요?,개통하시겠습니까?,0.9861693382263184
건가요?,최신,0.9859423637390136
건가요?,바꿔!,0.985723078250885
"TV,","인터넷,",0.9965221285820008
"TV,",<SERVICE_NAME>이라는,0.9922499656677246
"TV,",결합할인은,0.99151349067688
"TV,",저장,0.9901351928710938
"TV,",저장하고,0.9897574186325072
"TV,",및,0.9895744323730468
"TV,",변경은,0.989444375038147
"TV,",고객님께,0.9888035655021667
"TV,",없이,0.9886661767959596
"TV,",있어요?,0.9885927438735962
"TV,",나가면,0.9881295561790466
